MONTANT,FREQUENCE_RECH,REVENUE,FREQUENCE,DATA_VOLUME,ON_NET,REGULARITY,CHURN
3750.0,13.0,3809.0,15.0,3187.0,2.0,17,1
4000.0,5.0,4500.0,14.0,3509.0,6.0,22,1
1500.0,2.0,1501.0,4.0,0.0,44.0,5,1
10100.0,42.0,10095.0,43.0,7767.0,20.0,49,1
1800.0,9.0,2250.0,14.0,1096.0,3.0,24,1
600.0,4.0,584.0,4.0,90.0,1.0,1,1
1500.0,5.0,1686.0,6.0,0.0,46.0,2,1
1500.0,3.0,1500.0,3.0,0.0,3.0,14,1
3350.0,10.0,3352.0,12.0,3403.0,1.0,32,1
300.0,1.0,288.0,1.0,1024.0,10.0,1,1
2300.0,5.0,2301.0,6.0,15.0,2.0,12,1
4800.0,15.0,4800.0,18.0,517.0,436.0,31,1
400.0,2.0,482.0,3.0,0.0,31.0,35,1
4000.0,4.0,4000.0,4.0,25697.0,2.0,2,1
500.0,1.0,500.0,1.0,8.0,4.0,3,1
5000.0,4.0,4734.0,3.0,1903.0,137.0,55,1
500.0,1.0,490.0,1.0,349.0,9.0,10,1
3700.0,7.0,3680.0,11.0,8138.0,17.0,56,1
6200.0,12.0,6206.0,20.0,9489.0,4.0,51,1
2000.0,3.0,1997.0,4.0,2322.0,35.0,7,1
6300.0,27.0,5976.0,30.0,11133.0,0.0,50,1
4500.0,9.0,4470.0,10.0,9395.0,0.0,38,1
1500.0,2.0,2500.0,5.0,593.0,1.0,7,1
700.0,2.0,700.0,2.0,157.0,31.0,7,1
600.0,2.0,582.0,2.0,2.0,13.0,14,1
3100.0,8.0,3090.0,15.0,824.0,295.0,8,1
1550.0,5.0,2051.0,10.0,1921.0,0.0,55,1
1500.0,3.0,1494.0,6.0,1.0,22.0,52,1
800.0,3.0,801.0,8.0,2.0,1.0,15,1
2200.0,4.0,2201.0,4.0,29.0,44.0,6,1
1500.0,6.0,1492.0,10.0,1.0,1.0,28,1
1300.0,5.0,970.0,4.0,3528.0,30.0,34,1
600.0,3.0,600.0,3.0,59.0,141.0,10,1
700.0,2.0,697.0,2.0,1180.0,1.0,18,1
2300.0,6.0,2301.0,8.0,1019.0,40.0,27,1
1000.0,1.0,990.0,1.0,625.0,1.0,6,1
500.0,1.0,500.0,2.0,10.0,12.0,7,1
2200.0,5.0,2184.0,5.0,5.0,8.0,13,1
3900.0,18.0,4385.0,21.0,2517.0,2.0,22,1
1800.0,8.0,918.0,10.0,984.0,6.0,37,1
200.0,1.0,200.0,1.0,250.0,1.0,3,1
100.0,1.0,82.0,1.0,1.0,8.0,11,1
8750.0,20.0,8749.0,21.0,609.0,92.0,48,1
400.0,2.0,388.0,2.0,1024.0,7.0,17,1
6500.0,9.0,6654.0,16.0,2637.0,1.0,15,1
3000.0,5.0,3430.0,6.0,1381.0,8.0,39,1
7500.0,13.0,8999.0,27.0,17994.0,111.0,52,1
500.0,1.0,490.0,1.0,33.0,1.0,1,1
350.0,3.0,600.0,6.0,1602.0,7.0,12,1
450.0,1.0,450.0,1.0,1.0,8.0,3,1
15300.0,25.0,15997.0,25.0,7513.0,1.0,42,1
2800.0,9.0,2696.0,9.0,578.0,127.0,7,1
3700.0,8.0,4199.0,16.0,8480.0,8.0,41,1
750.0,2.0,741.0,2.0,836.0,114.0,3,1
4700.0,8.0,3453.0,15.0,2563.0,20.0,43,1
2400.0,4.0,2391.0,6.0,648.0,75.0,11,1
4800.0,10.0,4221.0,13.0,21.0,32.0,56,1
900.0,4.0,982.0,8.0,179.0,2.0,10,1
1750.0,7.0,2068.0,11.0,0.0,40.0,33,1
200.0,1.0,184.0,1.0,0.0,0.0,5,1
500.0,1.0,484.0,4.0,0.0,5.0,8,1
1000.0,2.0,1000.0,2.0,0.0,2.0,5,1
2500.0,9.0,2999.0,13.0,232.0,73.0,3,1
1000.0,2.0,990.0,6.0,3094.0,12.0,17,1
500.0,1.0,500.0,1.0,0.0,0.0,7,1
1400.0,4.0,1401.0,4.0,262.0,0.0,2,1
500.0,1.0,485.0,6.0,1.0,0.0,5,1
1300.0,3.0,1801.0,4.0,59.0,0.0,9,1
6000.0,6.0,6006.0,12.0,10530.0,62.0,21,1
4000.0,1.0,7794.0,7.0,0.0,2.0,9,1
1600.0,4.0,1602.0,4.0,2657.0,1.0,3,1
100.0,1.0,100.0,1.0,19.0,7.0,13,1
5000.0,5.0,5000.0,5.0,20787.0,31.0,3,1
5000.0,6.0,4952.0,9.0,5112.0,3.0,17,1
1300.0,3.0,985.0,4.0,1347.0,9.0,16,1
6200.0,36.0,6249.0,36.0,7106.0,6.0,13,1
750.0,2.0,601.0,3.0,1.0,0.0,3,1
1500.0,3.0,1483.0,3.0,5.0,21.0,1,1
1000.0,2.0,997.0,4.0,0.0,10.0,15,1
500.0,1.0,499.0,3.0,8.0,0.0,18,1
1000.0,1.0,1020.0,3.0,1946.0,4.0,26,1
500.0,2.0,500.0,2.0,0.0,11.0,14,1
23000.0,15.0,22738.0,17.0,25197.0,19.0,56,1
300.0,1.0,291.0,3.0,0.0,9.0,19,1
500.0,1.0,500.0,1.0,17.0,2.0,17,1
200.0,1.0,200.0,4.0,5.0,1.0,8,1
1000.0,2.0,1490.0,4.0,1715.0,0.0,10,1
900.0,4.0,901.0,5.0,301.0,274.0,14,1
4000.0,6.0,3991.0,10.0,6779.0,0.0,55,1
100.0,1.0,200.0,3.0,0.0,4.0,8,1
2200.0,5.0,2199.0,9.0,4814.0,6.0,33,1
1000.0,2.0,982.0,2.0,225.0,6.0,3,1
9300.0,21.0,9691.0,40.0,12794.0,0.0,62,1
200.0,1.0,182.0,3.0,1139.0,49.0,23,1
500.0,1.0,499.0,1.0,12.0,6.0,19,1
5450.0,17.0,5749.0,26.0,994.0,5.0,39,1
700.0,2.0,502.0,2.0,1028.0,0.0,6,1
1900.0,4.0,1899.0,9.0,2912.0,47.0,59,1
500.0,1.0,490.0,1.0,1810.0,1.0,13,1
200.0,1.0,186.0,1.0,5.0,9.0,1,1
4400.0,7.0,4391.0,7.0,0.0,4.0,15,1
6500.0,4.0,6491.0,11.0,16247.0,11.0,34,1
3600.0,11.0,3600.0,11.0,1249.0,6.0,2,1
650.0,5.0,650.0,5.0,121.0,3.0,21,1
750.0,3.0,500.0,2.0,1.0,8.0,3,1
8150.0,19.0,8161.0,22.0,167.0,69.0,37,1
2500.0,2.0,2063.0,3.0,1.0,90.0,3,1
500.0,1.0,250.0,2.0,1023.0,23.0,10,1
2500.0,5.0,2500.0,6.0,3331.0,3.0,40,1
4500.0,11.0,4760.0,14.0,1896.0,264.0,19,1
400.0,3.0,400.0,3.0,282.0,2.0,4,1
3500.0,7.0,3521.0,8.0,1092.0,1.0,5,1
3000.0,4.0,2990.0,4.0,1238.0,1.0,12,1
4900.0,7.0,5388.0,9.0,10209.0,0.0,21,1
200.0,1.0,400.0,2.0,2.0,39.0,54,1
2500.0,5.0,2512.0,9.0,3629.0,0.0,13,1
2500.0,4.0,2833.0,5.0,748.0,10.0,8,1
500.0,3.0,691.0,4.0,2997.0,62.0,26,1
500.0,1.0,499.0,2.0,3.0,26.0,3,1
1500.0,2.0,1511.0,4.0,1862.0,0.0,21,1
700.0,1.0,695.0,3.0,732.0,0.0,8,1
700.0,4.0,698.0,4.0,0.0,4.0,22,1
8500.0,15.0,8500.0,15.0,0.0,64.0,28,1
2700.0,5.0,2693.0,7.0,1138.0,11.0,44,1
250.0,1.0,11.0,1.0,58.0,0.0,21,1
100.0,1.0,83.0,1.0,44.0,8.0,10,1
100.0,1.0,83.0,1.0,3.0,8.0,23,1
2000.0,3.0,2000.0,3.0,0.0,0.0,5,1
5700.0,12.0,6180.0,14.0,12906.0,22.0,46,1
1500.0,10.0,1500.0,14.0,0.0,2.0,31,1
1500.0,3.0,1500.0,3.0,0.0,3.0,4,1
2300.0,5.0,2300.0,6.0,4400.0,1.0,53,1
2500.0,5.0,2501.0,9.0,3068.0,6.0,4,1
250.0,1.0,245.0,1.0,7.0,0.0,2,1
3650.0,28.0,3631.0,29.0,2749.0,0.0,49,1
800.0,3.0,710.0,4.0,483.0,0.0,12,1
200.0,1.0,200.0,1.0,0.0,15.0,16,1
2600.0,9.0,2808.0,11.0,2911.0,1.0,12,1
500.0,1.0,500.0,1.0,49.0,13.0,11,1
1500.0,3.0,1501.0,5.0,287.0,1.0,8,1
5500.0,11.0,5506.0,13.0,90.0,177.0,25,1
3700.0,8.0,3693.0,8.0,2989.0,12.0,1,1
1900.0,6.0,1901.0,10.0,917.0,19.0,25,1
3000.0,1.0,2981.0,4.0,453.0,1.0,6,1
3500.0,7.0,3494.0,6.0,0.0,14.0,23,1
1000.0,2.0,998.0,5.0,1668.0,3.0,7,1
2150.0,5.0,2127.0,5.0,450.0,0.0,14,1
100.0,1.0,100.0,1.0,0.0,0.0,1,1
100.0,1.0,100.0,1.0,72.0,7.0,29,1
1250.0,3.0,1249.0,3.0,1019.0,7.0,10,1
22300.0,13.0,25614.0,27.0,15617.0,1.0,21,1
1450.0,6.0,1947.0,9.0,661.0,8.0,21,1
200.0,1.0,200.0,1.0,0.0,2.0,3,1
2500.0,4.0,2501.0,2.0,431.0,2.0,5,1
40800.0,66.0,42299.0,66.0,23594.0,2713.0,54,1
2500.0,5.0,2490.0,5.0,1033.0,1.0,9,1
1100.0,4.0,1090.0,4.0,1939.0,1.0,6,1
5700.0,21.0,5800.0,22.0,5348.0,4.0,3,1
500.0,1.0,500.0,1.0,0.0,16.0,9,1
5500.0,11.0,5498.0,23.0,25.0,160.0,51,1
1000.0,2.0,999.0,6.0,0.0,15.0,5,1
12700.0,11.0,12699.0,11.0,18988.0,199.0,59,1
1000.0,2.0,1000.0,2.0,0.0,11.0,17,1
10750.0,35.0,10904.0,50.0,10190.0,0.0,59,1
5050.0,12.0,6211.0,16.0,1342.0,1.0,24,1
200.0,1.0,401.0,3.0,0.0,274.0,22,1
1000.0,1.0,993.0,3.0,451.0,278.0,4,1
3100.0,12.0,3303.0,17.0,62.0,14.0,30,1
3000.0,1.0,220.0,3.0,194.0,20.0,10,1
1500.0,3.0,1500.0,3.0,0.0,2.0,12,1
4700.0,16.0,4805.0,20.0,2585.0,27.0,33,1
4500.0,7.0,4501.0,9.0,2278.0,84.0,35,1
300.0,1.0,250.0,1.0,167.0,2.0,6,1
2350.0,12.0,2349.0,16.0,1.0,11.0,35,1
10500.0,18.0,11998.0,24.0,475.0,484.0,37,1
6800.0,8.0,6987.0,9.0,36406.0,1.0,19,1
1700.0,5.0,1656.0,6.0,0.0,1.0,12,1
5000.0,5.0,4999.0,5.0,398.0,0.0,1,1
500.0,1.0,500.0,3.0,1432.0,7.0,10,1
1500.0,3.0,1483.0,4.0,4873.0,3.0,24,1
600.0,4.0,1095.0,4.0,1.0,0.0,3,1
1500.0,2.0,1494.0,2.0,1.0,1.0,2,1
1400.0,4.0,2149.0,5.0,987.0,144.0,11,1
1100.0,8.0,956.0,13.0,0.0,3.0,36,1
8000.0,9.0,7978.0,11.0,19917.0,9.0,36,1
2200.0,2.0,2361.0,5.0,4885.0,2.0,52,1
5500.0,8.0,5501.0,8.0,4823.0,1.0,16,1
7050.0,5.0,19850.0,6.0,2821.0,598.0,62,1
500.0,1.0,500.0,1.0,0.0,7.0,9,1
600.0,3.0,520.0,5.0,0.0,0.0,30,1
13500.0,15.0,12497.0,35.0,15500.0,7.0,22,1
1000.0,2.0,1000.0,2.0,10.0,13.0,4,1
7000.0,8.0,6092.0,14.0,10090.0,2.0,42,1
5500.0,6.0,5996.0,12.0,605.0,3.0,1,1
2750.0,6.0,2742.0,6.0,1892.0,4.0,1,1
3000.0,3.0,2990.0,4.0,5814.0,0.0,17,1
3600.0,10.0,3588.0,14.0,37.0,39.0,33,1
5500.0,11.0,5471.0,14.0,10179.0,268.0,36,1
9500.0,12.0,9094.0,14.0,1.0,3.0,34,1
1000.0,1.0,990.0,1.0,1129.0,0.0,20,1
1800.0,6.0,1780.0,6.0,1765.0,2.0,19,1
1000.0,2.0,1015.0,5.0,2837.0,0.0,20,1
9000.0,17.0,9000.0,17.0,0.0,5792.0,55,1
1050.0,5.0,1049.0,5.0,71.0,7.0,3,1
7500.0,12.0,8531.0,19.0,0.0,26.0,28,1
7500.0,14.0,7496.0,17.0,16397.0,25.0,46,1
4500.0,9.0,4452.0,10.0,8479.0,8.0,44,1
3000.0,5.0,3502.0,7.0,14.0,6.0,26,1
1000.0,2.0,1001.0,3.0,3.0,8.0,3,1
3200.0,6.0,2899.0,12.0,236.0,129.0,34,1
2000.0,4.0,1488.0,4.0,0.0,265.0,27,1
250.0,1.0,250.0,1.0,12.0,8.0,5,1
800.0,2.0,788.0,2.0,1.0,34.0,8,1
2000.0,4.0,1999.0,6.0,5759.0,6.0,23,1
2000.0,4.0,2000.0,4.0,0.0,97.0,38,1
500.0,1.0,259.0,2.0,1482.0,0.0,2,1
2400.0,14.0,2610.0,16.0,3170.0,0.0,12,1
4000.0,2.0,3982.0,4.0,2711.0,1.0,4,1
1800.0,4.0,1801.0,8.0,3.0,3.0,5,1
500.0,1.0,500.0,2.0,588.0,7.0,18,1
7500.0,10.0,7333.0,11.0,1737.0,68.0,44,1
4000.0,6.0,6001.0,10.0,13486.0,0.0,21,1
250.0,1.0,250.0,1.0,2210.0,50.0,11,1
400.0,3.0,386.0,3.0,557.0,7.0,27,1
1600.0,4.0,1600.0,4.0,0.0,72.0,44,1
1000.0,1.0,1001.0,4.0,74.0,13.0,40,1
3900.0,11.0,3899.0,16.0,1.0,10.0,33,1
1700.0,4.0,1452.0,7.0,46.0,27.0,24,1
400.0,4.0,402.0,6.0,18.0,0.0,9,1
4800.0,16.0,5530.0,19.0,11163.0,835.0,30,1
11550.0,16.0,11333.0,16.0,8251.0,26.0,28,1
2500.0,5.0,2500.0,5.0,172.0,16.0,6,1
1500.0,1.0,1481.0,1.0,1803.0,0.0,12,1
3600.0,8.0,3585.0,7.0,1.0,26.0,19,1
200.0,1.0,384.0,2.0,0.0,1.0,3,1
400.0,1.0,403.0,1.0,0.0,1.0,48,1
500.0,1.0,500.0,1.0,939.0,2.0,1,1
3000.0,5.0,3001.0,7.0,659.0,5.0,16,1
500.0,1.0,490.0,1.0,44.0,1.0,15,1
9000.0,8.0,9002.0,10.0,1209.0,0.0,56,1
750.0,3.0,732.0,4.0,460.0,3.0,38,1
800.0,3.0,796.0,4.0,178.0,20.0,7,1
200.0,1.0,200.0,1.0,1029.0,7.0,9,1
2300.0,6.0,2298.0,9.0,1693.0,3.0,26,1
500.0,1.0,501.0,1.0,0.0,0.0,2,1
2000.0,2.0,1995.0,4.0,534.0,0.0,13,1
150.0,1.0,149.0,2.0,0.0,5.0,6,1
200.0,1.0,196.0,1.0,179.0,2.0,5,1
5500.0,11.0,5500.0,13.0,2538.0,35.0,40,1
800.0,3.0,799.0,3.0,941.0,0.0,6,1
3000.0,12.0,3002.0,12.0,6824.0,544.0,4,1
5500.0,10.0,5495.0,10.0,107.0,1.0,15,1
1500.0,3.0,1191.0,5.0,442.0,140.0,24,1
2700.0,9.0,2900.0,10.0,4286.0,0.0,13,1
200.0,1.0,201.0,2.0,837.0,12.0,36,1
1000.0,2.0,1000.0,2.0,1.0,36.0,8,1
3000.0,1.0,3000.0,1.0,1320.0,341.0,9,1
3000.0,2.0,2989.0,2.0,4560.0,0.0,9,1
1000.0,2.0,991.0,3.0,2062.0,0.0,14,1
1000.0,2.0,999.0,3.0,165.0,4.0,14,1
5500.0,4.0,5458.0,4.0,11216.0,8.0,2,1
990.0,2.0,980.0,2.0,2771.0,1.0,25,1
450.0,2.0,400.0,2.0,340.0,0.0,13,1
1450.0,3.0,1440.0,7.0,955.0,2.0,2,1
1450.0,4.0,1448.0,5.0,133.0,25.0,9,1
500.0,1.0,504.0,2.0,0.0,3.0,6,1
3000.0,3.0,3000.0,3.0,0.0,73.0,31,1
2400.0,8.0,2549.0,11.0,131.0,49.0,25,1
3000.0,3.0,3083.0,8.0,934.0,1.0,38,1
9000.0,7.0,8552.0,8.0,2076.0,271.0,53,1
16000.0,15.0,15993.0,30.0,28705.0,49.0,49,1
3600.0,12.0,3600.0,12.0,4808.0,9.0,15,1
14350.0,48.0,14405.0,50.0,9425.0,7744.0,58,1
500.0,1.0,497.0,2.0,0.0,2.0,6,1
150.0,1.0,145.0,2.0,78.0,7.0,18,1
2900.0,6.0,3378.0,9.0,1372.0,26.0,45,1
19000.0,37.0,20500.0,40.0,7033.0,2370.0,57,1
1000.0,2.0,1000.0,2.0,1509.0,0.0,8,1
900.0,3.0,898.0,4.0,0.0,3.0,26,1
3700.0,10.0,3891.0,14.0,3216.0,3.0,43,1
1000.0,1.0,1020.0,3.0,2628.0,0.0,3,1
1300.0,3.0,1299.0,3.0,62.0,14.0,6,1
6200.0,15.0,6199.0,23.0,3992.0,7.0,49,1
1950.0,11.0,1944.0,13.0,624.0,0.0,6,1
1500.0,3.0,1500.0,4.0,10.0,1.0,10,1
3300.0,18.0,3498.0,20.0,3010.0,20.0,37,1
8800.0,16.0,9500.0,25.0,346.0,32.0,56,1
300.0,2.0,288.0,3.0,123.0,8.0,10,1
600.0,5.0,600.0,6.0,300.0,0.0,20,1
5000.0,8.0,5000.0,8.0,3100.0,42.0,1,1
1000.0,2.0,1000.0,2.0,41.0,5.0,19,1
1500.0,5.0,1518.0,6.0,8.0,8.0,6,1
300.0,1.0,288.0,1.0,0.0,10.0,4,1
5000.0,3.0,3855.0,4.0,822.0,12.0,4,1
100.0,1.0,39.0,1.0,740.0,0.0,1,1
300.0,2.0,282.0,3.0,587.0,6.0,18,1
4600.0,19.0,3906.0,24.0,3201.0,0.0,20,1
500.0,1.0,500.0,1.0,0.0,2.0,4,1
2000.0,1.0,1982.0,2.0,221.0,0.0,4,1
1150.0,8.0,1151.0,13.0,509.0,0.0,18,1
2500.0,4.0,2504.0,6.0,202.0,11.0,14,1
4400.0,12.0,4400.0,12.0,1916.0,352.0,58,1
3700.0,8.0,3783.0,11.0,8711.0,28.0,28,1
500.0,1.0,503.0,2.0,59.0,55.0,1,1
4500.0,8.0,5041.0,10.0,265.0,5.0,10,1
100.0,1.0,82.0,1.0,0.0,1.0,2,1
4900.0,11.0,5000.0,18.0,4285.0,0.0,18,1
750.0,2.0,749.0,3.0,1542.0,0.0,1,1
5000.0,10.0,5026.0,18.0,0.0,8.0,10,1
400.0,1.0,388.0,1.0,83.0,0.0,7,1
12950.0,29.0,12827.0,56.0,11516.0,68.0,58,1
200.0,1.0,201.0,2.0,230.0,0.0,5,1
1000.0,2.0,1000.0,2.0,160.0,16.0,13,1
1000.0,2.0,999.0,5.0,5668.0,0.0,1,1
5300.0,9.0,5862.0,12.0,10713.0,40.0,39,1
600.0,2.0,600.0,2.0,99.0,29.0,4,1
1500.0,3.0,1490.0,4.0,762.0,18.0,18,1
1550.0,5.0,2050.0,8.0,6233.0,38.0,60,1
200.0,2.0,199.0,2.0,41.0,0.0,8,1
500.0,1.0,495.0,2.0,1021.0,8.0,3,1
1200.0,2.0,1489.0,7.0,1396.0,1.0,1,1
12000.0,12.0,12002.0,13.0,33158.0,1.0,56,1
200.0,1.0,199.0,1.0,1889.0,18.0,42,1
1000.0,2.0,1000.0,2.0,0.0,7.0,58,1
2500.0,5.0,2504.0,8.0,57.0,39.0,3,1
1000.0,2.0,1000.0,2.0,0.0,71.0,19,1
1400.0,4.0,1097.0,5.0,483.0,15.0,1,1
3000.0,6.0,3720.0,12.0,4965.0,8.0,11,1
900.0,3.0,900.0,3.0,5.0,36.0,4,1
1000.0,2.0,1000.0,2.0,668.0,13.0,5,1
2500.0,3.0,1901.0,7.0,1766.0,60.0,39,1
11750.0,31.0,11745.0,30.0,7090.0,2139.0,47,1
3000.0,3.0,2999.0,4.0,2047.0,14.0,1,1
1500.0,3.0,1500.0,3.0,211.0,14.0,16,1
9500.0,50.0,9990.0,54.0,7687.0,5.0,38,1
400.0,2.0,351.0,3.0,0.0,1.0,11,1
9900.0,14.0,10349.0,19.0,7197.0,401.0,16,1
500.0,1.0,491.0,1.0,395.0,27.0,11,1
500.0,1.0,500.0,1.0,0.0,26.0,8,1
1100.0,4.0,1300.0,5.0,83.0,3.0,18,1
24100.0,38.0,24669.0,39.0,0.0,1469.0,28,1
12000.0,3.0,12659.0,8.0,3765.0,21.0,58,1
1100.0,3.0,1100.0,4.0,580.0,2.0,15,1
1000.0,2.0,1000.0,9.0,461.0,0.0,18,1
600.0,2.0,807.0,4.0,1231.0,7.0,7,1
9350.0,28.0,9351.0,29.0,295.0,7.0,41,1
2300.0,6.0,2587.0,15.0,2.0,30.0,29,1
500.0,1.0,500.0,1.0,154.0,8.0,5,1
500.0,1.0,500.0,1.0,0.0,280.0,9,1
500.0,1.0,500.0,1.0,5.0,22.0,19,1
500.0,2.0,484.0,4.0,45.0,1.0,6,1
6000.0,6.0,6000.0,6.0,22873.0,2.0,21,1
6350.0,30.0,6451.0,32.0,233.0,1073.0,36,1
400.0,3.0,400.0,3.0,2335.0,26.0,12,1
12500.0,23.0,12499.0,28.0,8790.0,19.0,37,1
200.0,1.0,184.0,3.0,0.0,1.0,5,1
9000.0,18.0,9500.0,20.0,4.0,366.0,31,1
3000.0,6.0,3005.0,6.0,4178.0,1.0,7,1
500.0,1.0,500.0,1.0,3.0,26.0,13,1
3100.0,8.0,3098.0,9.0,3349.0,50.0,34,1
500.0,1.0,503.0,1.0,220.0,2.0,6,1
2200.0,3.0,1856.0,6.0,1076.0,13.0,11,1
3800.0,17.0,4070.0,19.0,3996.0,2.0,30,1
500.0,1.0,500.0,1.0,433.0,0.0,14,1
1000.0,2.0,1520.0,7.0,1979.0,2.0,15,1
10000.0,19.0,10911.0,22.0,466.0,3632.0,58,1
250.0,1.0,250.0,1.0,2117.0,6.0,9,1
1300.0,4.0,1300.0,4.0,1784.0,20.0,13,1
1000.0,1.0,1000.0,1.0,89.0,1.0,4,1
1500.0,3.0,1470.0,3.0,1569.0,0.0,24,1
250.0,1.0,245.0,3.0,0.0,0.0,7,1
400.0,2.0,400.0,6.0,4.0,4.0,1,1
3500.0,6.0,3491.0,8.0,5392.0,2.0,30,1
300.0,2.0,299.0,3.0,0.0,2.0,14,1
100.0,1.0,100.0,1.0,389.0,1.0,11,1
8500.0,13.0,8657.0,16.0,12233.0,4.0,61,1
650.0,2.0,590.0,2.0,887.0,2.0,10,1
250.0,1.0,243.0,2.0,1619.0,8.0,11,1
28500.0,43.0,29490.0,45.0,37695.0,556.0,62,1
100.0,1.0,91.0,3.0,0.0,48.0,9,1
1000.0,2.0,1000.0,6.0,27.0,0.0,5,1
2950.0,9.0,2961.0,9.0,499.0,22.0,6,1
500.0,1.0,500.0,1.0,568.0,30.0,6,1
5550.0,24.0,5449.0,26.0,5129.0,2.0,10,1
9700.0,19.0,11400.0,22.0,50.0,4790.0,29,1
1000.0,2.0,990.0,2.0,2044.0,5.0,17,1
1600.0,4.0,1095.0,3.0,76.0,11.0,2,1
1700.0,4.0,1690.0,5.0,3888.0,4.0,32,1
2650.0,13.0,2271.0,12.0,2157.0,0.0,25,1
200.0,1.0,200.0,1.0,0.0,8.0,1,1
1000.0,1.0,1000.0,1.0,116.0,0.0,33,1
7700.0,14.0,7054.0,19.0,4659.0,383.0,24,1
2300.0,9.0,2800.0,21.0,2.0,94.0,56,1
8600.0,34.0,8387.0,36.0,3242.0,1.0,25,1
1800.0,5.0,2098.0,9.0,1023.0,6.0,26,1
350.0,2.0,341.0,2.0,1035.0,0.0,19,1
11000.0,13.0,10998.0,13.0,32665.0,29.0,61,1
700.0,3.0,728.0,5.0,2236.0,16.0,33,1
500.0,2.0,500.0,5.0,33.0,0.0,20,1
500.0,1.0,500.0,1.0,0.0,0.0,4,1
2900.0,10.0,3399.0,10.0,6.0,286.0,29,1
2500.0,4.0,2901.0,7.0,67.0,192.0,9,1
2000.0,4.0,2000.0,4.0,0.0,0.0,17,1
2000.0,4.0,1999.0,5.0,2208.0,0.0,3,1
4500.0,8.0,4509.0,13.0,3374.0,5.0,34,1
2500.0,5.0,2513.0,5.0,0.0,1.0,17,1
4600.0,10.0,4598.0,14.0,3854.0,36.0,47,1
5200.0,10.0,5198.0,11.0,2612.0,18.0,28,1
5100.0,8.0,5100.0,9.0,9229.0,1143.0,25,1
5500.0,10.0,5319.0,11.0,10.0,1293.0,24,1
500.0,1.0,491.0,1.0,0.0,0.0,1,1
1200.0,4.0,1137.0,7.0,281.0,7.0,13,1
650.0,5.0,1052.0,7.0,807.0,0.0,12,1
1000.0,2.0,1000.0,2.0,0.0,6.0,7,1
700.0,4.0,496.0,5.0,1436.0,31.0,7,1
1300.0,5.0,1290.0,9.0,0.0,0.0,23,1
7200.0,14.0,7801.0,19.0,1843.0,648.0,15,1
500.0,1.0,786.0,6.0,2.0,1.0,11,1
2950.0,9.0,3183.0,10.0,934.0,33.0,2,1
200.0,1.0,200.0,1.0,0.0,1.0,17,1
2500.0,3.0,2501.0,3.0,1980.0,15.0,1,1
2500.0,5.0,2492.0,7.0,2904.0,1.0,4,1
400.0,3.0,400.0,3.0,172.0,1.0,9,1
2000.0,4.0,2000.0,4.0,0.0,88.0,14,1
6200.0,11.0,6597.0,14.0,27074.0,0.0,46,1
200.0,2.0,200.0,2.0,132.0,42.0,20,1
12000.0,11.0,11999.0,15.0,7737.0,29.0,39,1
250.0,1.0,245.0,1.0,1.0,2.0,34,1
800.0,3.0,800.0,3.0,4584.0,22.0,8,1
1800.0,4.0,1617.0,5.0,0.0,152.0,3,1
3200.0,7.0,3235.0,16.0,0.0,681.0,42,1
1700.0,4.0,2340.0,9.0,3901.0,348.0,12,1
700.0,2.0,801.0,3.0,13.0,6.0,9,1
500.0,1.0,490.0,1.0,132.0,0.0,18,1
2000.0,4.0,2001.0,4.0,3958.0,7.0,18,1
5300.0,16.0,5269.0,26.0,2.0,89.0,53,1
1100.0,2.0,1008.0,4.0,2236.0,0.0,10,1
100.0,1.0,82.0,1.0,110.0,3.0,7,1
1000.0,1.0,1980.0,2.0,1446.0,5.0,50,1
1000.0,6.0,1412.0,6.0,403.0,1.0,22,1
550.0,4.0,551.0,4.0,1.0,4.0,16,1
2900.0,10.0,2970.0,14.0,1084.0,1.0,2,1
1500.0,3.0,1400.0,6.0,1394.0,64.0,11,1
950.0,5.0,950.0,5.0,638.0,67.0,10,1
6500.0,11.0,6997.0,15.0,11028.0,16.0,26,1
1300.0,8.0,1250.0,9.0,97.0,1.0,30,1
1000.0,2.0,1174.0,12.0,0.0,10.0,39,1
500.0,1.0,499.0,1.0,1024.0,12.0,5,1
4350.0,9.0,4050.0,10.0,1298.0,40.0,27,1
1500.0,2.0,491.0,1.0,36.0,1.0,6,1
250.0,1.0,153.0,2.0,0.0,0.0,9,1
2500.0,5.0,2499.0,9.0,206.0,4.0,48,1
2000.0,3.0,1998.0,5.0,9187.0,8.0,33,1
1200.0,4.0,1699.0,6.0,0.0,55.0,17,1
1000.0,2.0,1000.0,2.0,0.0,37.0,5,1
300.0,2.0,300.0,2.0,862.0,0.0,16,1
1350.0,6.0,1426.0,16.0,1.0,1.0,19,1
4550.0,16.0,4844.0,17.0,1.0,7.0,26,1
2200.0,14.0,2199.0,16.0,3158.0,7.0,34,1
1100.0,3.0,902.0,4.0,2.0,9.0,15,1
1000.0,1.0,1010.0,2.0,2025.0,0.0,1,1
2000.0,3.0,1998.0,8.0,50.0,2.0,9,1
700.0,2.0,700.0,2.0,93.0,1.0,6,1
1900.0,4.0,1700.0,4.0,3113.0,8.0,14,1
4000.0,7.0,4270.0,7.0,3807.0,10.0,12,1
7150.0,20.0,7457.0,27.0,1832.0,21.0,53,1
5500.0,8.0,5977.0,11.0,676.0,107.0,16,1
30500.0,34.0,30500.0,41.0,3.0,151.0,59,1
